"","id","job_number","year","highest_grade","family_income","tenure","hours_worked","hourly_pay","employer_id","union","job_satisfaction","cohort","avg_age_job_year","male","white","religious","urban","pay_tenure","pay_age"
"161","232 _79",2,1991,14,-0.151613822402345,1.62692307692308,0,0,19830100,1,10,1979,-6.51346153846154,1,1,1,0,65.076923076923,-260.538461538462
"162","232 _79",1,1996,14,-0.359096916616291,-5.41153846153846,0,0,19960100,1,7,1979,2.00576923076923,1,1,1,0,-216.461538461538,80.2307692307691
"163","232 _79",1,1998,14,-0.485767303180001,-3.52692307692308,0,0,19960100,1,7,1979,3.06346153846154,1,1,1,0,-141.076923076923,122.538461538462
"164","232 _79",1,2000,14,-0.338108250795774,-1.29615384615385,0,0,19960100,1,10,1979,3.94807692307692,1,1,1,0,-51.8461538461538,157.923076923077
"165","232 _79",1,2002,14,-0.157926352835494,0.607692307692307,0,0,19960100,1,10,1979,4.99615384615385,1,1,1,0,24.3076923076923,199.846153846154
"166","232 _79",1,2004,14,-0.203734943444594,2.72307692307692,0,0,19960100,1,10,1979,6.93846153846154,1,1,1,0,108.923076923077,277.538461538462
"167","232 _79",1,2008,14,-0.140412560248889,6.3,0,0,19960100,1,10,1979,8.15,1,1,1,0,252,326
"168","240 _79",2,2000,12,0.464603752437604,-10.0865384615385,1.66666666666666,1.66666666666666,20000200,0,7,1979,-5.45673076923077,0,1,1,0,-385.352564102564,-149.823717948718
"169","240 _79",1,2008,12,0.08072728055593,-2.50961538461539,-3.33333333333334,-3.33333333333334,20000200,0,10,1979,-1.24519230769231,0,1,1,0,-129.679487179487,-182.660256410256
"170","240 _79",1,2010,12,2.11299194811805,-0.682692307692307,-1.66666666666667,-1.66666666666667,20000200,0,10,1979,-0.158653846153847,0,1,1,0,-46.8910256410256,-75.721153846154
"171","240 _79",1,2012,12,0.389097048744292,2.14423076923077,0,0,20000200,0,7,1979,1.42788461538461,0,1,1,0,80.3205128205128,54.0064102564102
"172","240 _79",1,2014,12,0.444898089087795,4.45192307692308,1.66666666666666,1.66666666666666,20000200,1,7,1979,2.27403846153846,0,1,1,0,196.185897435897,159.407051282051
"173","240 _79",1,2016,12,0.518328585699168,6.68269230769231,1.66666666666666,1.66666666666666,20000200,0,7,1979,3.15865384615385,0,1,1,0,285.416666666667,194.791666666667
"174","248 _79",2,2002,8,-1.09177210363013,0,0,0,20020200,0,10,1979,0,1,1,0,1,0,0
"175","270 _79",1,1994,12,0.0987262109546787,-1.91666666666667,0,0,19830100,1,10,1979,-1.04166666666667,1,1,1,1,-76.6666666666666,-41.6666666666667
"176","270 _79",1,1996,12,0.101418866684604,-0.0512820512820511,0,0,19830100,1,10,1979,0.0256410256410255,1,1,1,1,-2.05128205128199,1.02564102564088
"177","270 _79",1,1998,12,0.0918966976856446,1.96794871794872,0,0,19830100,1,10,1979,1.01602564102564,1,1,1,1,78.7179487179487,40.6410256410256
"178","292 _79",1,2002,18,0.74310156128543,-7.09134615384615,2.5,2.5,19980200,1,10,1979,-3.45432692307692,0,1,1,1,-373.629807692308,-80.6850961538462
"179","292 _79",1,2004,18,0.894863268845086,-5.37980769230769,-7.5,-7.5,19980200,1,10,1979,-2.31009615384615,0,1,1,1,-345.072115384615,-454.963942307693
"180","292 _79",1,2014,20,1.06331953501014,5.17788461538462,2.5,2.5,19980200,1,10,1979,2.41105769230769,0,1,1,1,301.177884615385,241.911057692308
"181","292 _79",1,2016,20,1.2317758011752,7.29326923076923,2.5,2.5,19980200,0,10,1979,3.35336538461539,0,1,1,1,417.524038461538,293.73798076923
"182","294 _79",1,2004,12,0.668337408927767,-6.85576923076923,0,0,20040100,0,10,1979,-3.07211538461538,0,1,1,1,-274.230769230769,-122.884615384615
"183","294 _79",1,2008,12,0.433832431970597,-2.74038461538461,0,0,20040100,0,10,1979,-1.12980769230769,0,1,1,1,-109.615384615385,-45.1923076923078
"184","294 _79",1,2010,12,0.62561420175691,-1.35576923076923,0,0,20040100,0,10,1979,-0.82211538461538,0,1,1,1,-54.2307692307692,-32.8846153846152
"185","294 _79",1,2012,12,0.359244439267243,1.85576923076923,0,0,20040100,0,10,1979,0.572115384615387,0,1,1,1,74.2307692307692,22.8846153846155
"186","294 _79",1,2014,12,0.475840132263324,3.50961538461539,0,0,20040100,0,10,1979,1.74519230769231,0,1,1,1,140.384615384615,69.8076923076922
"187","294 _79",1,2016,12,0.592435825259402,5.58653846153846,0,0,20040100,0,10,1979,2.70673076923077,0,1,1,1,223.461538461539,108.26923076923
"188","301 _79",1,1998,11,0.0640297488168908,-9.3034188034188,-5.44444444444444,-5.44444444444444,19980100,1,10,1979,-5.01495726495726,1,0,1,1,-385.876068376068,-401.395299145299
"189","301 _79",1,2000,11,0.402084093674976,-7.16880341880342,7.55555555555556,7.55555555555556,19980100,1,10,1979,-3.08226495726495,1,0,1,1,-270.395299145299,158.864316239316
"190","301 _79",1,2002,11,0.287583472740442,-5.32264957264957,7.55555555555556,7.55555555555556,19980100,1,7,1979,-3.00534188034188,1,0,1,1,-178.087606837607,162.71047008547
"191","301 _79",1,2004,11,-0.245119267449295,-3.39957264957265,2.55555555555556,2.55555555555556,19980100,1,7,1979,-0.966880341880341,1,0,1,1,-114.818376068376,66.0758547008547
"192","301 _79",1,2008,12,-0.310595707664335,0.523504273504274,-2.44444444444444,-2.44444444444444,19980100,1,10,1979,0.0715811965811994,1,0,1,1,9.22008547008551,-90.943376068376
"193","301 _79",1,2010,12,0.315115656198763,2.5042735042735,-2.44444444444444,-2.44444444444444,19980100,1,7,1979,1.08119658119659,1,0,1,1,88.4508547008547,-50.5587606837605
"194","301 _79",1,2012,12,0.441614485896448,5.2542735042735,-2.44444444444444,-2.44444444444444,19980100,1,10,1979,2.70619658119659,1,0,1,1,198.450854700855,14.4412393162395
"195","301 _79",1,2014,12,0.611864716816017,7.48504273504273,-2.44444444444444,-2.44444444444444,19980100,1,10,1979,3.59081196581197,1,0,1,1,287.681623931624,49.825854700855
"196","301 _79",1,2016,12,0.592435825259402,9.42735042735043,-2.44444444444444,-2.44444444444444,19980100,1,7,1979,4.61965811965812,1,0,1,1,365.373931623932,90.9797008547007
"197","305 _79",2,2000,12,-0.12772998217249,0,0,0,20000200,0,7,1979,0,0,0,1,1,0,0
"198","333 _79",1,1994,12,0.764705539078234,-6.11813186813187,-2.85714285714285,-2.85714285714285,19790100,1,4,1979,-3.22664835164835,0,0,1,1,-315.013736263736,-223.921703296703
"199","333 _79",1,1996,12,0.863948987086889,-4.31043956043956,-2.85714285714285,-2.85714285714285,19790100,1,7,1979,-2.13049450549451,0,0,1,1,-242.706043956044,-180.075549450549
"200","333 _79",1,1998,12,0.963192435095547,-2.21428571428572,-2.85714285714285,-2.85714285714285,19790100,0,10,1979,-1.17857142857143,0,0,1,1,-158.85989010989,-141.998626373626
"201","333 _79",1,2000,12,1.0624358831042,-0.175824175824175,-2.85714285714285,-2.85714285714285,19790100,1,4,1979,-0.197802197802197,0,0,1,1,-77.3214285714286,-102.767857142857
"202","333 _79",1,2002,12,1.17278331838603,1.82417582417582,12.1428571428571,12.1428571428571,19790100,0,1,1979,0.802197802197803,0,0,1,1,365.274725274725,430.934065934066
"203","333 _79",1,2004,12,1.11980558288773,3.53571428571428,2.14285714285715,2.14285714285715,19790100,0,7,1979,1.94642857142857,0,0,1,1,200.563186813187,153.289835164835
"204","333 _79",1,2008,12,1.22512057168596,7.45879120879121,-2.85714285714285,-2.85714285714285,19790100,1,10,1979,3.98489010989011,0,0,1,1,228.063186813187,64.539835164835
"205","343 _79",2,1986,12,-0.246881343630424,0,0,0,19840100,0,7,1979,0,0,0,1,1,0,0
"206","347 _79",1,2002,7,0.752932253932501,-3.12019230769231,-3.75,-3.75,20000100,1,10,1979,-5.93990384615385,0,1,1,1,-141.177884615385,-390.661057692308
"207","347 _79",1,2004,7,0.867464490163584,-1.27403846153846,-3.75,-3.75,20000100,1,10,1979,-4.86298076923077,0,1,1,0,-76.5625,-352.96875
"208","347 _79",1,2014,18,1.1341801084739,4.26442307692308,6.25,6.25,20140100,1,7,1979,4.36778846153846,0,1,1,1,216.322115384615,450.588942307692
"209","347 _79",2,2014,18,0.0816165506191364,0.129807692307693,1.25,1.25,20000100,1,4,1979,6.43509615384615,0,1,1,1,1.41826923076925,293.040865384615
"210","356 _79",1,1994,11,0.00442818566751058,0,0,0,19880100,1,10,1979,0,1,1,1,1,0,0
"211","357 _79",1,1994,16,0.564036625083476,-11.0227272727273,1.27272727272727,1.27272727272727,19920100,1,7,1979,-5.21590909090909,1,1,1,1,-522.250582750583,-203.329254079254
"212","357 _79",1,1996,16,0.568436061231274,-8.90734265734266,1.27272727272727,1.27272727272727,19920100,1,7,1979,-4.2736013986014,1,1,1,1,-420.712121212121,-158.098484848485
"213","357 _79",1,1998,16,0.41808425215466,-7.19580419580419,-6.72727272727273,-6.72727272727273,19920100,1,7,1979,-3.12937062937063,1,1,1,1,-384.250582750583,-400.329254079254
"214","357 _79",1,2000,16,0.52344363403785,-4.96503496503496,-6.72727272727273,-6.72727272727273,19920100,1,7,1979,-2.24475524475525,1,1,1,1,-295.019813519814,-364.944638694639
"215","357 _79",1,2002,16,0.479641468273869,-2.88811188811189,1.27272727272727,1.27272727272727,19920100,1,10,1979,-1.28321678321679,1,1,1,1,-131.789044289044,-14.5600233100233
"216","357 _79",1,2004,16,0.433832431970597,-1.02272727272727,1.27272727272727,1.27272727272727,19920100,1,7,1979,-0.215909090909093,1,1,1,1,-42.2505827505828,36.670745920746
"217","357 _79",1,2008,16,0.70576349016744,2.66958041958042,2.27272727272727,2.27272727272727,19920100,1,10,1979,0.93793706293706,1,1,1,1,150.557109557109,133.2668997669
"218","357 _79",1,2010,16,0.769583753572732,4.59265734265734,1.93939393939394,1.93939393939394,19920100,1,7,1979,1.9763986013986,1,1,1,1,238.954545454545,170.068181818182
"219","357 _79",1,2012,16,0.94842768530993,7.32342657342657,1.60606060606061,1.60606060606061,19920100,1,7,1979,3.61101398601399,1,1,1,1,365.108391608392,234.991258741259
"220","357 _79",1,2014,16,0.838772854738377,9.72727272727273,1.27272727272727,1.27272727272727,19920100,1,7,1979,4.40909090909091,1,1,1,1,473.749417249417,258.670745920746
"221","357 _79",1,2016,16,1.00106731345857,11.6888111888112,1.27272727272727,1.27272727272727,19920100,1,7,1979,5.42832167832168,1,1,1,1,567.903263403264,307.593822843823
"222","360 _79",1,2004,19,1.3092946589593,-1.875,2.5,2.5,20040100,0,10,1979,-1.0625,0,1,1,1,-73.3173076923077,61.6586538461538
"223","360 _79",1,2008,18,0.97905479176028,1.875,-2.5,-2.5,20040100,0,4,1979,1.0625,0,1,1,1,73.3173076923077,-61.6586538461538
"224","362 _79",1,1996,12,-4.08153269516898,-6.8974358974359,8.33333333333334,8.33333333333334,19960100,0,7,1979,-3.55128205128205,1,1,1,0,-288.717948717949,164.358974358975
"225","362 _79",1,1998,12,-0.422504457500263,-4.9551282051282,8.33333333333334,8.33333333333334,19960100,0,7,1979,-2.52243589743589,1,1,1,0,-162.467948717949,231.233974358975
"226","362 _79",1,2014,12,-0.362679511526279,11.8525641025641,-16.6666666666667,-16.6666666666667,19960100,0,7,1979,6.07371794871795,1,1,1,0,451.185897435897,-395.592948717949
"227","365 _79",1,2004,13,0.3019339346564,-2.02307692307692,0,0,20000100,0,10,1979,-4.78846153846154,0,1,1,0,-70.8076923076923,-167.596153846154
"228","365 _79",1,2008,14,0.805392524765788,-2.31153846153846,0,0,20060100,1,7,1979,-0.644230769230766,0,1,1,1,-80.9038461538462,-22.5480769230769
"229","365 _79",1,2010,14,2.11299194811805,-0.523076923076923,0,0,20060100,0,10,1979,0.46153846153846,0,1,1,1,-18.3076923076923,16.153846153846
"230","365 _79",1,2012,14,1.20761708857736,2.26538461538462,0,0,20060100,0,10,1979,1.06730769230769,0,1,1,1,79.2884615384615,37.3557692307693
"231","365 _79",3,2014,14,1.10171359978794,2.59230769230769,0,0,20060100,0,4,1979,3.90384615384615,0,1,1,1,90.7307692307693,136.634615384615
"232","373 _79",1,2008,12,0.194943535271417,0,0,0,20080100,1,7,1979,0,0,1,1,1,0,0
"233","376 _79",1,2002,17,-0.0799663240431538,-7.78021978021978,0,0,20020100,1,7,1979,-3.96703296703297,1,1,1,1,-311.208791208791,-158.681318681319
"234","376 _79",1,2004,18,0.228391003150206,-5.58791208791209,0,0,20020100,1,10,1979,-2.06318681318681,1,1,1,1,-223.516483516484,-82.5274725274724
"235","376 _79",1,2008,20,0.077162271130307,-1.79945054945055,0,0,20020100,1,10,1979,-0.957417582417584,1,1,1,1,-71.978021978022,-38.2967032967033
"236","376 _79",1,2010,19,0.315115656198763,0.200549450549451,0,0,20020100,1,10,1979,0.0425824175824161,1,1,1,1,8.02197802197804,1.7032967032967
"237","376 _79",1,2012,18,0.561976912322656,2.83516483516484,0,0,20020100,1,10,1979,0.725274725274723,1,1,1,1,113.406593406593,29.0109890109891
"238","376 _79",1,2014,19,0.648905648842874,5.12362637362637,0,0,20020100,1,10,1979,2.58104395604396,1,1,1,1,204.945054945055,103.241758241758
"239","376 _79",1,2016,19,1.22167475620494,7.00824175824176,0,0,20020100,1,10,1979,3.63873626373626,1,1,1,1,280.32967032967,145.549450549451
"240","381 _79",1,1994,12,0.803235043249924,-0.942307692307692,0,0,19820100,0,10,1979,-0.528846153846153,1,0,1,1,-37.6923076923077,-21.1538461538462
"241","381 _79",1,1996,12,0.174845233537001,0.942307692307692,0,0,19820100,0,10,1979,0.528846153846157,1,0,1,1,37.6923076923076,21.1538461538462
"242","384 _79",1,1994,12,0.815348876014914,0,0,0,19850100,1,7,1979,0,1,0,1,1,0,0
"243","386 _79",1,1994,12,0.39119566093329,-10.7342657342657,0.454545454545453,0.454545454545453,19810100,1,4,1979,-5.54195804195804,0,0,1,1,-383.601398601399,-190.320512820513
"244","386 _79",1,1996,12,3.24524832549171,-9.09965034965035,3.45454545454545,3.45454545454545,19810100,1,7,1979,-4.35926573426574,0,0,1,1,-275.63986013986,-68.3012820512822
"245","386 _79",1,1998,12,0.514907390492926,-7.15734265734266,-1.54545454545455,-1.54545454545455,19810100,1,7,1979,-3.33041958041958,0,0,1,1,-286.793706293706,-162.724358974359
"246","386 _79",1,2000,12,0.769184794053851,-5.06118881118881,-1.54545454545455,-1.54545454545455,19810100,1,7,1979,-2.3784965034965,0,0,1,1,-213.428321678322,-129.407051282051
"247","386 _79",1,2002,12,0.710750989373359,-3.08041958041958,-1.54545454545455,-1.54545454545455,19810100,1,7,1979,-1.36888111888112,0,0,1,1,-144.101398601399,-94.0705128205128
"248","386 _79",1,2004,12,0.693763596382714,-1.04195804195804,-1.54545454545455,-1.54545454545455,19810100,1,7,1979,-0.38811188811189,0,0,1,0,-72.7552447552448,-59.7435897435898
"249","386 _79",1,2008,12,0.67677620339207,2.84265734265734,3.45454545454545,3.45454545454545,19810100,1,7,1979,1.66958041958042,0,0,1,1,202.052447552447,172.852564102564
"250","386 _79",1,2010,12,0.214312289981189,4.7465034965035,1.78787878787879,1.78787878787879,19810100,1,7,1979,2.71765734265734,0,0,1,1,228.751165501165,159.503205128205
"251","386 _79",1,2012,12,-0.340882466820748,7.40034965034965,0.121212121212118,0.121212121212118,19810100,1,7,1979,3.39073426573426,0,0,1,1,276.60372960373,128.910256410256
"252","386 _79",1,2014,12,0.687745139270731,9.65034965034965,-1.54545454545455,-1.54545454545455,19810100,1,7,1979,4.26573426573426,0,0,1,1,301.475524475525,103.141025641026
"253","386 _79",1,2016,12,0.763122912437264,11.534965034965,-1.54545454545455,-1.54545454545455,19810100,1,10,1979,5.32342657342658,0,0,1,1,367.437062937063,140.160256410257
"254","409 _79",1,1994,16,0.955646445469965,0,0,0,19900100,0,10,1979,0,1,1,1,1,0,0
"255","412 _79",1,2000,14,-0.429198491360225,-8.38701923076923,0,0,20000100,1,10,1979,-4.43149038461539,1,1,1,0,-335.480769230769,-177.259615384615
"256","412 _79",1,2002,14,0.405534316186515,-6.29086538461538,0,0,20000100,1,10,1979,-3.47956730769231,1,1,1,0,-251.634615384615,-139.182692307692
"257","412 _79",1,2004,14,0.426664022783994,-4.50240384615384,0,0,20000100,1,10,1979,-2.37379807692307,1,1,1,0,-180.096153846154,-94.9519230769229
"258","412 _79",1,2008,14,0.475563767160491,-0.598557692307692,0,0,20000100,1,10,1979,-0.325721153846153,1,1,1,0,-23.9423076923077,-13.0288461538462
"259","412 _79",1,2010,14,0.524463511536988,1.30528846153846,0,0,20000100,1,10,1979,0.722355769230774,1,1,1,0,52.2115384615384,28.8942307692309
"260","412 _79",1,2012,14,0.577510094196741,4.15144230769231,0,0,20000100,1,10,1979,2.29927884615385,1,1,1,0,166.057692307692,91.9711538461538
"261","412 _79",1,2014,14,0.630556676856497,6.24759615384616,0,0,20000100,1,10,1979,3.25120192307693,1,1,1,0,249.903846153846,130.048076923077
"262","412 _79",1,2016,14,0.750658436758377,8.07451923076923,0,0,20000100,1,10,1979,4.33774038461539,1,1,1,0,322.980769230769,173.509615384615
"263","417 _79",1,1996,12,-0.202258025292764,-10.0596153846154,0,0,19960100,1,10,1979,-4.57019230769231,1,1,1,1,-402.384615384615,-182.807692307692
"264","417 _79",1,1998,12,0.131516436448463,-8.29038461538462,0,0,19960100,1,10,1979,-4.4548076923077,1,1,1,1,-331.615384615385,-178.192307692308
"265","417 _79",1,2000,12,0.947773697965967,-6.11730769230769,0,0,19960100,1,10,1979,-2.54134615384616,1,1,1,1,-244.692307692308,-101.653846153846
"266","417 _79",1,2002,12,0.325492565256223,-4.27115384615385,0,0,19960100,1,10,1979,-2.46442307692308,1,1,1,1,-170.846153846154,-98.5769230769229
"267","417 _79",1,2004,12,0.467543119348539,-2.02115384615385,0,0,19960100,1,10,1979,-0.589423076923076,1,1,1,1,-80.8461538461539,-23.5769230769229
"268","417 _79",1,2008,12,-0.0361645009437233,1.63269230769231,0,0,19960100,1,10,1979,0.583653846153844,1,1,1,1,65.3076923076923,23.3461538461538
"269","417 _79",1,2010,12,-0.0633149985375763,3.49807692307692,0,0,19960100,1,10,1979,1.65096153846154,1,1,1,1,139.923076923077,66.0384615384614
"270","417 _79",1,2012,13,0.687745139270733,6.42115384615385,0,0,19960100,1,10,1979,3.18942307692307,1,1,1,1,256.846153846154,127.576923076923
"271","417 _79",1,2014,12,0.710598679337524,8.53653846153846,0,0,19960100,1,10,1979,4.13173076923076,1,1,1,1,341.461538461538,165.26923076923
"272","417 _79",1,2016,12,0.725966027418364,10.6711538461538,0,0,19960100,0,10,1979,5.06442307692307,1,1,1,1,426.846153846154,202.576923076923
"273","431 _79",1,2002,14,1.03064436538736,-4.27307692307692,1,1,20020100,1,7,1979,-2.26346153846154,0,1,1,0,-170.730769230769,-48.6346153846155
"274","431 _79",2,2002,14,1.03064436538736,-5.02307692307692,-4,-4,20020200,0,7,1979,-1.88846153846154,0,1,1,0,-201.692307692308,-243.153846153846
"275","431 _79",1,2004,14,0.568611636729189,-2.33076923076923,1,1,20020100,0,10,1979,-1.23461538461539,0,1,1,0,-93.0384615384615,-7.48076923076928
"276","431 _79",1,2008,14,0.482622064683234,1.4,1,1,20020100,0,7,1979,0.899999999999999,0,1,1,1,56.1923076923077,77.903846153846
"277","431 _79",1,2016,14,-0.149491043434145,10.2269230769231,1,1,20020100,0,10,1979,4.48653846153846,0,1,1,1,409.269230769231,221.365384615385
"278","434 _79",1,1994,12,-0.0237422013998074,-4.35576923076923,0,0,19890100,1,7,1979,-9.48878205128205,1,1,1,1,-174.230769230769,-379.551282051282
"279","434 _79",1,1996,12,-2.76052528182476,-2.54807692307692,0,0,19890100,1,7,1979,-8.3926282051282,1,1,1,1,-101.923076923077,-335.705128205128
"280","434 _79",1,1998,12,0.338320225086143,-0.60576923076923,0,0,19890100,1,4,1979,-7.36378205128205,1,1,1,1,-24.2307692307692,-294.551282051282
"281","434 _79",1,2000,12,0.464603752437604,1.70192307692308,0,0,19890100,1,4,1979,-6.5176282051282,1,1,1,1,68.0769230769232,-260.705128205128
"282","434 _79",1,2002,12,0.435839322967622,3.56730769230769,0,0,19890100,1,7,1979,-5.45032051282051,1,1,1,1,142.692307692308,-218.012820512821
"283","434 _79",1,2004,12,0.433832431970597,5.39423076923077,0,0,19890100,1,7,1979,-3.36378205128204,1,1,1,1,215.769230769231,-134.551282051282
"284","434 _79",1,2008,12,0.382539724982333,9.31730769230769,0,0,19890100,1,7,1979,-2.32532051282051,1,1,1,1,372.692307692308,-93.0128205128206
"285","434 _79",1,2010,12,0.229349959878853,-9.52884615384615,0,0,20100100,0,7,1979,9.09775641025641,1,1,1,1,-381.153846153846,363.910256410256
"286","434 _79",2,2010,12,0.229349959878853,11.2788461538462,0,0,19890100,1,4,1979,-1.30608974358974,1,1,1,1,451.153846153846,-52.2435897435896
